ERROR: 2019-12-02 13:24:03,591 float division by zero
ERROR: 2019-12-02 21:42:13,625 float division by zero
INFO: 2019-12-02 21:42:13,632 127.0.0.1 - - [02/Dec/2019 21:42:13] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:14,117 127.0.0.1 - - [02/Dec/2019 21:42:14] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:42:14,145 float division by zero
INFO: 2019-12-02 21:42:14,154 127.0.0.1 - - [02/Dec/2019 21:42:14] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:42:15,180 127.0.0.1 - - [02/Dec/2019 21:42:15] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
ERROR: 2019-12-02 21:42:15,210 float division by zero
INFO: 2019-12-02 21:42:15,218 127.0.0.1 - - [02/Dec/2019 21:42:15] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:35,705 New Batch: {'timestamp': '21:43:35 2019-12-02', 'beer_type': 'Pilsner', 'gyle_number': '768', 'quantity': 678.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:43:35,713 127.0.0.1 - - [02/Dec/2019 21:43:35] "GET /add-new-batch?beer_type=Pilsner&gyle_number=768&quantity=678&tank_preference=None HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:35,757 127.0.0.1 - - [02/Dec/2019 21:43:35] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:41,054 127.0.0.1 - - [02/Dec/2019 21:43:41] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:41,092 127.0.0.1 - - [02/Dec/2019 21:43:41] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:41,864 127.0.0.1 - - [02/Dec/2019 21:43:41] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:41,901 127.0.0.1 - - [02/Dec/2019 21:43:41] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:43,208 127.0.0.1 - - [02/Dec/2019 21:43:43] "GET /next-phase?gyle_number=Hot+Brew+in+kettle HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:43,246 127.0.0.1 - - [02/Dec/2019 21:43:43] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:43,908 127.0.0.1 - - [02/Dec/2019 21:43:43] "GET /next-phase?gyle_number=657 HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:43,948 127.0.0.1 - - [02/Dec/2019 21:43:43] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:47,759 127.0.0.1 - - [02/Dec/2019 21:43:47] "GET /next-phase?gyle_number=657 HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:47,799 127.0.0.1 - - [02/Dec/2019 21:43:47] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:49,323 127.0.0.1 - - [02/Dec/2019 21:43:49] "GET /next-phase?gyle_number=657 HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:49,363 127.0.0.1 - - [02/Dec/2019 21:43:49] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:51,311 Albert has started a new phase
INFO: 2019-12-02 21:43:51,313 127.0.0.1 - - [02/Dec/2019 21:43:51] "GET /next-phase?gyle_number=657 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:43:51,347 float division by zero
INFO: 2019-12-02 21:43:51,357 127.0.0.1 - - [02/Dec/2019 21:43:51] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:52,175 127.0.0.1 - - [02/Dec/2019 21:43:52] "GET /next-phase?gyle_number=768 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:43:52,204 float division by zero
INFO: 2019-12-02 21:43:52,215 127.0.0.1 - - [02/Dec/2019 21:43:52] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:52,693 127.0.0.1 - - [02/Dec/2019 21:43:52] "GET /next-phase?gyle_number=768 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:43:52,723 float division by zero
INFO: 2019-12-02 21:43:52,733 127.0.0.1 - - [02/Dec/2019 21:43:52] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:53,190 127.0.0.1 - - [02/Dec/2019 21:43:53] "GET /next-phase?gyle_number=768 HTTP/1.1" 302 -
ERROR: 2019-12-02 21:43:53,219 float division by zero
INFO: 2019-12-02 21:43:53,230 127.0.0.1 - - [02/Dec/2019 21:43:53] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:43:53,686 Brigadier has started a new phase
INFO: 2019-12-02 21:43:53,688 127.0.0.1 - - [02/Dec/2019 21:43:53] "GET /next-phase?gyle_number=768 HTTP/1.1" 302 -
INFO: 2019-12-02 21:43:53,728 127.0.0.1 - - [02/Dec/2019 21:43:53] "GET / HTTP/1.1" 200 -
INFO: 2019-12-02 21:44:07,433 New Batch: {'timestamp': '21:44:07 2019-12-02', 'beer_type': 'Red Helles', 'gyle_number': '546', 'quantity': 456.0, 'tank_preference': 'None', 'current_phase': 'Hot Brew in kettle'}
INFO: 2019-12-02 21:44:07,441 127.0.0.1 - - [02/Dec/2019 21:44:07] "GET /add-new-batch?beer_type=Red+Helles&gyle_number=546&quantity=456&tank_preference=None HTTP/1.1" 302 -
ERROR: 2019-12-02 21:44:07,472 float division by zero
INFO: 2019-12-02 21:44:07,482 127.0.0.1 - - [02/Dec/2019 21:44:07] "GET / HTTP/1.1" 200 -
